
2021-02-02 16:16:55.616,-5.32,-2.41,-7.74,1,8.205128205128204,
2021-02-02 16:16:55.650,-5.34,-2.4,-7.65,1,8.205128205128204,
2021-02-02 16:16:55.684,-5.34,-2.43,-7.73,1,8.205128205128204,
2021-02-02 16:16:55.718,-5.38,-2.43,-7.69,1,6.974358974358974,
2021-02-02 16:16:55.752,-5.34,-2.43,-7.73,1,8.615384615384615,
2021-02-02 16:16:55.787,-5.37,-2.46,-7.7,1,7.384615384615386,
2021-02-02 16:16:55.821,-5.41,-2.44,-7.66,1,11.076923076923078,
2021-02-02 16:16:55.855,-5.36,-2.43,-7.74,2,13.12820512820513,
2021-02-02 16:16:55.889,-5.36,-2.4,-7.68,2,13.12820512820513,
2021-02-02 16:16:55.923,-5.35,-2.44,-7.64,2,12.307692307692307,
2021-02-02 16:16:55.957,-5.33,-2.44,-7.73,1,11.487179487179489,
2021-02-02 16:16:55.992,-5.36,-2.47,-7.64,1,9.846153846153847,
2021-02-02 16:16:56.026,-5.33,-2.47,-7.71,1,9.846153846153847,
2021-02-02 16:16:56.060,-5.31,-2.45,-7.72,1,9.846153846153847,
2021-02-02 16:16:56.094,-5.35,-2.43,-7.75,1,9.846153846153847,
2021-02-02 16:16:56.128,-5.36,-2.45,-7.67,1,9.846153846153847,
2021-02-02 16:16:56.163,-5.13,-1.69,-10.47,1,9.846153846153847,
2021-02-02 16:16:56.197,-8.1,-0.44,-8.23,1,9.846153846153847,
2021-02-02 16:16:56.231,-4.75,-2.27,-7.05,1,9.846153846153847,
2021-02-02 16:16:56.265,-5.46,-1.5,-7.69,1,9.846153846153847,
2021-02-02 16:16:56.299,-5.05,-0.51,-9.78,1,9.846153846153847,
2021-02-02 16:16:56.333,-6.45,0.68,-9.69,1,10.256410256410257,
2021-02-02 16:16:56.368,-5.22,0.93,-7.63,1,9.846153846153847,
2021-02-02 16:16:56.402,-5.8,2.43,-4.69,1,9.846153846153847,
2021-02-02 16:16:56.436,-4.81,4.67,-5.34,1,10.666666666666666,
2021-02-02 16:16:56.470,-4.09,3.08,-4.91,1,11.076923076923075,
2021-02-02 16:16:56.504,-5.5,4.21,-7.07,1,11.076923076923075,
2021-02-02 16:16:56.538,-5.67,5.75,-2.84,1,11.076923076923075,
2021-02-02 16:16:56.573,-5.4,5.97,-13.08,1,11.076923076923075,
2021-02-02 16:16:56.607,3.47,0.55,1.16,2,13.12820512820513,
2021-02-02 16:16:56.641,-6.9,-22.84,-20.02,2,14.35897435897436,
2021-02-02 16:16:56.675,-1.76,1.1,-7.41,2,13.948717948717949,
2021-02-02 16:16:56.709,0.12,-0.26,-7.8,1,6.153846153846154,
2021-02-02 16:16:56.744,-3.62,0.23,-8.28,0,5.7435897435897445,
2021-02-02 16:16:56.778,-2.33,1.06,-10.48,0,4.923076923076923,
2021-02-02 16:16:56.812,-1.14,-0.4,-8.59,1,6.974358974358974,
2021-02-02 16:16:56.846,-2.88,1.36,-5.62,1,6.974358974358974,
2021-02-02 16:16:57.007,-1.57,1.41,-9.26,1,6.974358974358974,
2021-02-02 16:16:57.168,-1.5,1.48,-9.43,1,6.974358974358974,
2021-02-02 16:16:57.203,-1.47,1.4,-9.4,0,2.4615384615384617,
2021-02-02 16:16:57.237,-1.43,1.48,-9.25,0,2.4615384615384617,
2021-02-02 16:16:57.271,-1.44,1.48,-9.38,0,2.4615384615384617,
2021-02-02 16:16:57.305,-1.39,1.43,-9.35,0,2.4615384615384617,
2021-02-02 16:16:57.339,-1.4,1.41,-9.32,0,2.4615384615384617,
2021-02-02 16:16:57.373,-1.37,1.45,-9.46,0,2.4615384615384617,
2021-02-02 16:16:57.408,-1.4,1.53,-9.38,0,2.4615384615384617,
2021-02-02 16:16:57.442,-1.39,1.42,-9.37,0,2.4615384615384617,
2021-02-02 16:16:57.476,-1.37,1.43,-9.32,0,2.4615384615384617,
2021-02-02 16:16:57.510,-1.32,1.44,-9.32,0,2.4615384615384617,
2021-02-02 16:16:57.544,-1.34,1.46,-9.42,0,2.4615384615384617,
2021-02-02 16:16:57.579,-1.35,1.45,-9.41,0,2.4615384615384617,
2021-02-02 16:16:57.613,-1.35,1.41,-9.35,0,2.4615384615384617,
2021-02-02 16:16:57.647,-1.35,1.45,-9.32,0,2.4615384615384617,
2021-02-02 16:16:57.681,-1.31,1.48,-9.41,0,2.4615384615384617,
2021-02-02 16:16:57.715,-1.26,1.46,-9.39,0,2.4615384615384617,
2021-02-02 16:16:57.749,-1.32,1.41,-9.38,0,2.4615384615384617,
2021-02-02 16:16:57.784,-1.31,1.46,-9.48,0,2.4615384615384617,
2021-02-02 16:16:57.818,-1.29,1.46,-9.39,0,2.4615384615384617,
2021-02-02 16:16:57.852,-1.25,1.44,-9.4,0,2.4615384615384617,
2021-02-02 16:16:57.886,-1.31,1.45,-9.42,0,2.4615384615384617,
2021-02-02 16:16:57.920,-1.26,1.45,-9.4,0,2.4615384615384617,
2021-02-02 16:16:57.955,-1.25,1.41,-9.41,0,2.4615384615384617,
2021-02-02 16:16:57.989,-1.24,1.45,-9.4,0,2.4615384615384617,
2021-02-02 16:16:58.023,-1.26,1.42,-9.39,0,2.4615384615384617,
2021-02-02 16:16:58.057,-1.25,1.46,-9.35,0,2.4615384615384617,
2021-02-02 16:16:58.091,-1.28,1.47,-9.44,0,2.4615384615384617,
2021-02-02 16:16:58.125,-1.19,1.38,-9.39,0,2.4615384615384617,
2021-02-02 16:16:58.160,-1.25,1.44,-9.41,0,2.4615384615384617,
2021-02-02 16:16:58.194,-1.27,1.47,-9.37,0,2.4615384615384617,
2021-02-02 16:16:58.228,-1.23,1.4,-9.41,0,2.4615384615384617,
2021-02-02 16:16:58.262,-1.18,1.38,-9.42,0,4.102564102564103,
2021-02-02 16:16:58.296,-1.27,1.49,-9.44,0,2.4615384615384617,
2021-02-02 16:16:58.330,-1.27,1.39,-9.46,0,2.4615384615384617,
2021-02-02 16:16:58.365,-1.26,1.42,-9.35,0,2.4615384615384617,
2021-02-02 16:16:58.399,-1.26,1.45,-9.38,0,2.4615384615384617,
2021-02-02 16:16:58.433,-1.16,1.4,-9.42,0,2.4615384615384617,
2021-02-02 16:16:58.467,-1.27,1.43,-9.39,0,4.102564102564103,
2021-02-02 16:16:58.501,-1.28,1.39,-9.51,0,2.4615384615384617,
2021-02-02 16:16:58.536,-1.2,1.44,-9.47,0,2.4615384615384617,
2021-02-02 16:16:58.570,-1.19,1.45,-9.41,0,2.4615384615384617,
2021-02-02 16:16:58.604,-1.21,1.42,-9.38,0,2.4615384615384617,
2021-02-02 16:16:58.638,-1.26,1.44,-9.37,0,4.512820512820514,
2021-02-02 16:16:58.672,-1.18,1.44,-9.4,0,3.692307692307693,
2021-02-02 16:16:58.706,-1.17,1.38,-9.41,0,4.512820512820514,
2021-02-02 16:16:58.741,-1.2,1.46,-9.37,0,4.512820512820514,
